1535543700000,7094.71000000,7096.43000000,7086.74000000,7090.00000000,62.26128400,1535543999999,441508.32156369,586,28.25814500,200409.01771113,0
1535544000000,7090.00000000,7101.96000000,7085.50000000,7099.98000000,182.89431400,1535544299999,1297651.03323737,759,136.50611300,968593.34428081,0
1535544300000,7099.97000000,7105.00000000,7095.15000000,7100.00000000,118.27130900,1535544599999,839690.00929554,574,87.79955800,623362.53356579,0
1535544600000,7099.99000000,7105.09000000,7099.31000000,7102.73000000,179.11317600,1535544899999,1272281.60960049,676,120.73646100,857642.34049344,0
1535544900000,7101.17000000,7113.85000000,7101.17000000,7112.35000000,227.12965900,1535545199999,1614676.90487224,819,138.78766000,986614.55884416,0
1535545200000,7113.85000000,7113.85000000,7095.23000000,7099.73000000,218.35150800,1535545499999,1550628.07310951,922,107.36184600,762331.45023827,0
1535545500000,7101.98000000,7102.84000000,7089.57000000,7092.64000000,166.18817800,1535545799999,1179051.15957744,802,105.15527700,746058.24494597,0
1535545800000,7092.98000000,7102.37000000,7090.31000000,7100.54000000,210.71994100,1535546099999,1495461.51416913,848,142.66636000,1012522.18611192,0
1535546100000,7100.52000000,7113.00000000,7100.00000000,7113.00000000,105.93063300,1535546399999,752484.68688633,778,70.94397200,503982.98510205,0
1535546400000,7112.88000000,7118.72000000,7102.02000000,7110.00000000,195.56395400,1535546699999,1390434.69908816,1168,128.75586900,915448.27402543,0
1535546700000,7111.82000000,7113.44000000,7105.48000000,7107.05000000,108.53994500,1535546999999,771592.00920930,789,58.05920900,412747.44611661,0
1535547000000,7107.52000000,7109.00000000,7095.90000000,7100.66000000,95.41825800,1535547299999,677540.02275387,899,42.32104000,300526.71590208,0
1535547300000,7098.02000000,7100.65000000,7089.56000000,7092.50000000,114.54781800,1535547599999,812538.89440869,635,58.82096700,417224.45189550,0
1535547600000,7092.69000000,7096.95000000,7090.00000000,7096.94000000,77.89668200,1535547899999,552587.77177676,593,41.59031400,295042.49104995,0
1535547900000,7095.07000000,7100.00000000,7094.03000000,7098.70000000,98.19611100,1535548199999,697089.17667330,620,71.59599900,508284.87506865,0
1535548200000,7097.99000000,7099.50000000,7093.47000000,7098.01000000,182.92823700,1535548499999,1298402.87146070,519,99.25655200,704525.52292640,0
1535548500000,7098.01000000,7105.00000000,7094.14000000,7103.02000000,88.68337400,1535548799999,629585.02672790,581,67.34883400,478138.34040277,0
1535548800000,7103.75000000,7118.26000000,7102.05000000,7112.94000000,139.14137900,1535549099999,989333.87013834,769,90.08413400,640493.51710268,0
1535549100000,7112.88000000,7112.88000000,7101.20000000,7109.25000000,218.47314300,1535549399999,1552429.61725367,727,110.19699400,783039.47288782,0
1535549400000,7109.25000000,7118.00000000,7107.27000000,7108.75000000,195.08837800,1535549699999,1387614.04901357,675,130.93681100,931277.29404642,0
1535549700000,7108.75000000,7112.44000000,7101.00000000,7105.11000000,150.97514400,1535549999999,1073102.90711269,792,92.38185500,656600.58547733,0
1535550000000,7105.99000000,7106.63000000,7096.40000000,7097.32000000,122.62959000,1535550299999,870688.83549147,801,78.17023600,555051.54437847,0
1535550300000,7097.30000000,7102.52000000,7093.44000000,7102.41000000,170.33983900,1535550599999,1208748.29710738,703,101.73279300,721891.62183683,0
1535550600000,7102.41000000,7107.92000000,7096.00000000,7100.57000000,191.67451300,1535550899999,1361364.60219889,634,56.84043500,403681.02195965,0
1535550900000,7101.35000000,7102.26000000,7096.30000000,7099.01000000,149.96418900,1535551199999,1064678.95960066,535,108.61561800,771184.98899341,0
1535551200000,7100.00000000,7107.99000000,7099.00000000,7107.90000000,202.35797500,1535551499999,1437589.98341619,744,153.47616400,1090319.73484075,0
1535551500000,7105.33000000,7109.00000000,7096.47000000,7098.79000000,146.35930400,1535551799999,1039388.56346090,725,60.03220800,426346.42005385,0
1535551800000,7098.79000000,7099.98000000,7085.00000000,7088.31000000,170.50375400,1535552099999,1209611.43685118,1106,95.97982500,681041.23459046,0
1535552100000,7088.31000000,7094.52000000,7085.05000000,7091.77000000,87.51626200,1535552399999,620467.70355378,766,36.55822500,259196.47902513,0
1535552400000,7091.70000000,7094.16000000,7090.21000000,7093.00000000,124.05521600,1535552699999,879862.82045862,642,65.28845900,463070.62091059,0
1535552700000,7093.00000000,7100.00000000,7091.69000000,7092.02000000,93.16401500,1535552999999,660978.97153354,654,38.63007100,274088.95230899,0
1535553000000,7092.01000000,7095.01000000,7080.00000000,7083.05000000,194.05515200,1535553299999,1375130.33710419,942,91.37675200,647592.53198449,0
1535553300000,7083.05000000,7098.05000000,7083.05000000,7087.34000000,138.02013600,1535553599999,978419.23049927,641,97.75313100,693005.77818448,0
1535553600000,7087.34000000,7090.00000000,7064.01000000,7065.00000000,258.14702200,1535553899999,1826341.31880952,1591,91.59077000,648179.70587835,0
1535553900000,7065.00000000,7082.89000000,7058.00000000,7069.99000000,206.52590300,1535554199999,1460333.77933412,1125,96.17119300,680191.71395173,0
1535554200000,7069.99000000,7073.50000000,7058.00000000,7069.95000000,118.99495200,1535554499999,840823.29310875,1061,79.73096400,563408.18375203,0
1535554500000,7069.95000000,7079.00000000,7068.48000000,7078.81000000,97.27877700,1535554799999,688208.96496652,830,52.74243300,373124.33045276,0
1535554800000,7078.80000000,7080.00000000,7067.00000000,7070.27000000,125.14066200,1535555099999,885535.04433726,817,74.67957200,528534.05808236,0
1535555100000,7068.51000000,7071.49000000,7057.78000000,7064.02000000,151.21931300,1535555399999,1068197.44279143,1137,75.44813800,532985.37091277,0
1535555400000,7064.03000000,7084.95000000,7051.50000000,7052.40000000,258.23751200,1535555699999,1822943.25234779,1189,81.66483800,576998.32163553,0
1535555700000,7052.40000000,7052.75000000,7031.37000000,7039.99000000,427.43850400,1535555999999,3010785.22997220,2339,173.46673300,1221743.39402666,0
1535556000000,7039.99000000,7044.97000000,6970.00000000,7021.58000000,969.64694000,1535556299999,6797164.73097809,4756,373.05142500,2614192.86354429,0
1535556300000,7018.63000000,7033.20000000,7003.19000000,7030.01000000,337.10221500,1535556599999,2365452.92659046,1890,174.31238400,1223404.73930887,0
1535556600000,7030.01000000,7038.25000000,7015.78000000,7033.17000000,214.26405300,1535556899999,1505340.81414196,1274,95.36352700,670064.90143869,0
1535556900000,7031.81000000,7035.00000000,7018.00000000,7033.01000000,193.16375000,1535557199999,1357316.71353308,980,135.31377300,950819.46837459,0
1535557200000,7031.05000000,7038.25000000,7021.00000000,7030.23000000,104.64779800,1535557499999,735660.61332869,784,55.01722400,386802.29166245,0
1535557500000,7030.23000000,7031.61000000,7002.98000000,7011.57000000,344.03180200,1535557799999,2413631.42084252,1243,175.17624100,1229023.26315099,0
1535557800000,7011.57000000,7012.43000000,6912.34000000,6957.98000000,1706.35776200,1535558099999,11854800.41219705,6806,554.27371600,3851471.07192779,0
1535558100000,6956.12000000,6978.19000000,6950.00000000,6977.97000000,531.59315800,1535558399999,3699645.50133657,2401,291.42576400,2028263.92466716,0
1535558400000,6975.05000000,6977.77000000,6922.09000000,6941.97000000,807.88806300,1535558699999,5608277.60921385,2944,412.43449300,2862233.23763836,0
1535558700000,6941.97000000,6950.10000000,6932.45000000,6936.60000000,418.35740200,1535558999999,2904988.02476736,2039,188.23617300,1307137.52123587,0
